run_id,game_id,seed,ply,player_id,phase,board_occupancy,decision_id,piece_id,feat_piece_size,feat_corners,feat_center,feat_blocking,visits,n_moves
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.3196872154923568,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.3196872154923568,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.2956801280707325,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,14,1.0,0.625,0.41952355035948474,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,14,1.0,0.625,0.41952355035948474,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,14,1.0,0.625,0.4176178444790293,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,14,1.0,0.625,0.4176178444790293,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,21,1.0,0.625,0.405938902756949,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,21,1.0,0.625,0.405938902756949,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,17,1.0,0.625,0.3996307691958232,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,17,1.0,0.625,0.3996307691958232,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,16,1.0,0.625,0.3996307691958232,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,16,1.0,0.625,0.3996307691958232,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,21,1.0,0.625,0.3966850576460168,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,21,1.0,0.625,0.3966850576460168,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,17,1.0,0.625,0.3886575328113009,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,17,1.0,0.625,0.3886575328113009,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,16,1.0,0.625,0.38504329814827243,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,16,1.0,0.625,0.38504329814827243,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,21,1.0,0.625,0.3821671330177183,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,21,1.0,0.625,0.3821671330177183,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,21,1.0,0.625,0.37859064660440256,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.625,0.37752170770642035,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.625,0.37574421039230577,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,21,1.0,0.625,0.37326418330087585,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,14,1.0,0.625,0.37008992419464504,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,14,1.0,0.625,0.37008992419464504,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,14,1.0,0.625,0.3578947368421054,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.625,0.35651571723882425,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,20,1.0,0.875,0.3662318642740897,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.41043233831829706,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.41043233831829706,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.37752170770642013,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.37574421039230577,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.37574421039230577,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.37574421039230577,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,20,1.0,0.75,0.3662318642740897,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.35651571723882425,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.3547960875485494,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.3196872154923567,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.3196872154923567,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,11,1.0,0.75,0.2956801280707325,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,6,3,early,0.075,policycollect_20260705T130737Z_s2026_g0000_p3_d1,14,1.0,0.625,0.41952355035948474,0.0,10,39
